Device Serial:	0001
Estimated Duration[s]:	343.0252075195317
Start Time:	2022-10-10 13:23:05
Estimated End:	2022-10-10 13:28:48
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Start Voltage[V]:	2.6569747924804688
Stop Voltage[V]:	2.6
Scan Rate[V/s]:	0.001
Cycles:	1
Samples to Average:	1

Elapsed_Time(s)	Potential(V)	Current(A)	Cycle
9.450016e+01	2.648270e+00	-8.000196e-04	1
9.459032e+01	2.648163e+00	-8.023428e-04	1
9.467795e+01	2.648071e+00	-8.077910e-04	1
9.477319e+01	2.648079e+00	-8.068476e-04	1
9.485726e+01	2.647934e+00	-8.107392e-04	1
9.494738e+01	2.647736e+00	-8.174021e-04	1
9.503925e+01	2.647743e+00	-8.176969e-04	1
9.513177e+01	2.647617e+00	-8.183809e-04	1
9.521832e+01	2.647564e+00	-8.216829e-04	1
9.530794e+01	2.647491e+00	-8.249377e-04	1
9.539827e+01	2.647381e+00	-8.241829e-04	1
9.549175e+01	2.647255e+00	-8.312468e-04	1
9.557888e+01	2.647182e+00	-8.329449e-04	1
9.566843e+01	2.647045e+00	-8.372729e-04	1
9.575813e+01	2.646988e+00	-8.395253e-04	1
9.585284e+01	2.646923e+00	-8.393602e-04	1
9.593905e+01	2.646866e+00	-8.458934e-04	1
9.602725e+01	2.646706e+00	-8.465420e-04	1
9.611821e+01	2.646690e+00	-8.477684e-04	1
9.621314e+01	2.646599e+00	-8.527921e-04	1
9.629851e+01	2.646454e+00	-8.545728e-04	1
9.638997e+01	2.646343e+00	-8.590423e-04	1
9.647787e+01	2.646202e+00	-8.634881e-04	1
9.657309e+01	2.646149e+00	-8.645377e-04	1
9.665896e+01	2.646069e+00	-8.680166e-04	1
9.674785e+01	2.645969e+00	-8.712478e-04	1
9.683907e+01	2.645927e+00	-8.715544e-04	1
9.693267e+01	2.645809e+00	-8.754932e-04	1
9.701959e+01	2.645782e+00	-8.760710e-04	1
9.711043e+01	2.645649e+00	-8.818259e-04	1
9.719866e+01	2.645569e+00	-8.822740e-04	1
9.729136e+01	2.645466e+00	-8.842670e-04	1
9.737982e+01	2.645424e+00	-8.897270e-04	1
9.746852e+01	2.645290e+00	-8.924629e-04	1
9.755865e+01	2.645222e+00	-8.932648e-04	1
9.765245e+01	2.645088e+00	-8.968262e-04	1
9.774010e+01	2.645031e+00	-8.992084e-04	1
9.782881e+01	2.644974e+00	-9.038783e-04	1
9.791842e+01	2.644863e+00	-9.041141e-04	1
9.801110e+01	2.644699e+00	-9.080883e-04	1
9.809889e+01	2.644688e+00	-9.085954e-04	1
9.818916e+01	2.644596e+00	-9.141026e-04	1
9.827758e+01	2.644535e+00	-9.138314e-04	1
9.836989e+01	2.644386e+00	-9.221452e-04	1
9.845921e+01	2.644264e+00	-9.223575e-04	1
9.854681e+01	2.644279e+00	-9.217207e-04	1
9.863618e+01	2.644085e+00	-9.282657e-04	1
9.873200e+01	2.644051e+00	-9.298577e-04	1
9.881921e+01	2.644012e+00	-9.323578e-04	1
9.890858e+01	2.643898e+00	-9.354239e-04	1
9.899834e+01	2.643768e+00	-9.353413e-04	1
9.909018e+01	2.643707e+00	-9.401056e-04	1
9.917880e+01	2.643661e+00	-9.424523e-04	1
9.926886e+01	2.643570e+00	-9.420750e-04	1
9.935629e+01	2.643456e+00	-9.476411e-04	1
9.945314e+01	2.643295e+00	-9.517332e-04	1
9.953909e+01	2.643185e+00	-9.537262e-04	1
9.962844e+01	2.643227e+00	-9.542805e-04	1
9.971765e+01	2.643047e+00	-9.582900e-04	1
9.981303e+01	2.643009e+00	-9.592216e-04	1
9.989862e+01	2.642910e+00	-9.651416e-04	1
9.998933e+01	2.642849e+00	-9.657312e-04	1
1.000778e+02	2.642670e+00	-9.705191e-04	1
1.001733e+02	2.642681e+00	-9.705191e-04	1
1.002555e+02	2.642429e+00	-9.774060e-04	1
1.003492e+02	2.642464e+00	-9.790688e-04	1
1.004384e+02	2.642300e+00	-9.815335e-04	1
1.005326e+02	2.642231e+00	-9.825595e-04	1
1.006192e+02	2.642166e+00	-9.865690e-04	1
1.007082e+02	2.642124e+00	-9.861798e-04	1
1.007970e+02	2.641968e+00	-9.933852e-04	1
1.008939e+02	2.641834e+00	-9.952249e-04	1
1.009790e+02	2.641792e+00	-9.985032e-04	1
1.010685e+02	2.641689e+00	-9.999891e-04	1
1.011595e+02	2.641621e+00	-1.002348e-03	1
1.012527e+02	2.641586e+00	-1.005131e-03	1
1.013397e+02	2.641399e+00	-1.010956e-03	1
1.014277e+02	2.641327e+00	-1.009081e-03	1
1.015184e+02	2.641239e+00	-1.012537e-03	1
1.016114e+02	2.641171e+00	-1.016747e-03	1
1.016988e+02	2.641094e+00	-1.017265e-03	1
1.017882e+02	2.641026e+00	-1.020827e-03	1
1.018776e+02	2.640903e+00	-1.023421e-03	1
1.019700e+02	2.640800e+00	-1.025803e-03	1
1.020591e+02	2.640751e+00	-1.029554e-03	1
1.021479e+02	2.640617e+00	-1.029471e-03	1
1.022382e+02	2.640549e+00	-1.034978e-03	1
1.023283e+02	2.640453e+00	-1.037042e-03	1
1.024193e+02	2.640350e+00	-1.037926e-03	1
1.025087e+02	2.640278e+00	-1.042301e-03	1
1.025979e+02	2.640232e+00	-1.043705e-03	1
1.026895e+02	2.640072e+00	-1.048705e-03	1
1.027795e+02	2.640007e+00	-1.049354e-03	1
1.028680e+02	2.639919e+00	-1.053398e-03	1
1.029586e+02	2.639782e+00	-1.055733e-03	1
1.030479e+02	2.639755e+00	-1.057561e-03	1
1.031402e+02	2.639706e+00	-1.060002e-03	1
1.032286e+02	2.639553e+00	-1.062892e-03	1
1.033188e+02	2.639492e+00	-1.064908e-03	1
1.034091e+02	2.639313e+00	-1.070722e-03	1
1.034989e+02	2.639301e+00	-1.070510e-03	1
1.035877e+02	2.639210e+00	-1.072621e-03	1
1.036778e+02	2.639072e+00	-1.077350e-03	1
1.037678e+02	2.639099e+00	-1.078116e-03	1
1.038588e+02	2.638969e+00	-1.081277e-03	1
1.039485e+02	2.638847e+00	-1.084920e-03	1
1.040394e+02	2.638737e+00	-1.087880e-03	1
1.041285e+02	2.638622e+00	-1.092397e-03	1
1.042196e+02	2.638512e+00	-1.096548e-03	1
1.043088e+02	2.638393e+00	-1.097987e-03	1
1.043995e+02	2.638386e+00	-1.098341e-03	1
1.044883e+02	2.638290e+00	-1.103329e-03	1
1.045790e+02	2.638199e+00	-1.101654e-03	1
1.046678e+02	2.638084e+00	-1.107504e-03	1
1.047586e+02	2.638042e+00	-1.109933e-03	1
1.048477e+02	2.637905e+00	-1.111926e-03	1
1.049399e+02	2.637878e+00	-1.111784e-03	1
1.050262e+02	2.637772e+00	-1.116619e-03	1
1.051179e+02	2.637680e+00	-1.121325e-03	1
1.052085e+02	2.637543e+00	-1.123919e-03	1
1.053003e+02	2.637489e+00	-1.124485e-03	1
1.053893e+02	2.637451e+00	-1.126655e-03	1
1.054781e+02	2.637325e+00	-1.130900e-03	1
1.055684e+02	2.637203e+00	-1.132599e-03	1
1.056600e+02	2.637196e+00	-1.131348e-03	1
1.057469e+02	2.637043e+00	-1.138330e-03	1
1.058392e+02	2.636978e+00	-1.139757e-03	1
1.059283e+02	2.636890e+00	-1.141573e-03	1
1.060198e+02	2.636833e+00	-1.143023e-03	1
1.061087e+02	2.636688e+00	-1.146278e-03	1
1.061985e+02	2.636604e+00	-1.151962e-03	1
1.062895e+02	2.636490e+00	-1.156420e-03	1
1.063793e+02	2.636379e+00	-1.156137e-03	1
1.064658e+02	2.636364e+00	-1.156042e-03	1
1.065568e+02	2.636253e+00	-1.161066e-03	1
1.066485e+02	2.636150e+00	-1.160677e-03	1
1.067385e+02	2.636040e+00	-1.165430e-03	1
1.068284e+02	2.636032e+00	-1.167305e-03	1
1.069182e+02	2.635914e+00	-1.170441e-03	1
1.070081e+02	2.635784e+00	-1.173791e-03	1
1.070990e+02	2.635731e+00	-1.178048e-03	1
1.071894e+02	2.635674e+00	-1.178107e-03	1
1.072771e+02	2.635532e+00	-1.181468e-03	1
1.073681e+02	2.635426e+00	-1.183555e-03	1
1.074589e+02	2.635403e+00	-1.185430e-03	1
1.075488e+02	2.635258e+00	-1.188461e-03	1
1.076395e+02	2.635101e+00	-1.194251e-03	1
1.077283e+02	2.635078e+00	-1.194334e-03	1
1.078196e+02	2.634956e+00	-1.196857e-03	1
1.079097e+02	2.634888e+00	-1.198862e-03	1
1.079976e+02	2.634747e+00	-1.206221e-03	1
1.080894e+02	2.634682e+00	-1.205725e-03	1
1.081772e+02	2.634632e+00	-1.208650e-03	1
1.082697e+02	2.634483e+00	-1.211020e-03	1
1.083586e+02	2.634418e+00	-1.213438e-03	1
1.084483e+02	2.634327e+00	-1.215667e-03	1
1.085421e+02	2.634281e+00	-1.218414e-03	1
1.086288e+02	2.634167e+00	-1.220301e-03	1
1.087187e+02	2.634075e+00	-1.223002e-03	1
1.088085e+02	2.633999e+00	-1.225962e-03	1
1.089012e+02	2.633923e+00	-1.226091e-03	1
1.089889e+02	2.633801e+00	-1.232047e-03	1
1.090786e+02	2.633686e+00	-1.235184e-03	1
1.091696e+02	2.633644e+00	-1.236375e-03	1
1.092631e+02	2.633537e+00	-1.238969e-03	1
1.093485e+02	2.633408e+00	-1.241174e-03	1
1.094408e+02	2.633430e+00	-1.238769e-03	1
1.095271e+02	2.633289e+00	-1.245490e-03	1
1.096230e+02	2.633110e+00	-1.250113e-03	1
1.097081e+02	2.633110e+00	-1.253509e-03	1
1.097975e+02	2.633003e+00	-1.254818e-03	1
1.098893e+02	2.632889e+00	-1.257743e-03	1
1.099796e+02	2.632790e+00	-1.260550e-03	1
1.100687e+02	2.632717e+00	-1.262849e-03	1
1.101588e+02	2.632626e+00	-1.263946e-03	1
1.102477e+02	2.632622e+00	-1.265220e-03	1
1.103445e+02	2.632450e+00	-1.269536e-03	1
1.104291e+02	2.632416e+00	-1.271706e-03	1
1.105186e+02	2.632263e+00	-1.274324e-03	1
1.106084e+02	2.632252e+00	-1.277331e-03	1
1.107022e+02	2.632107e+00	-1.280527e-03	1
1.107897e+02	2.632004e+00	-1.279642e-03	1
1.108771e+02	2.631947e+00	-1.283734e-03	1
1.109686e+02	2.631836e+00	-1.286753e-03	1
1.110635e+02	2.631737e+00	-1.290067e-03	1
1.111488e+02	2.631634e+00	-1.292968e-03	1
1.112400e+02	2.631592e+00	-1.294194e-03	1
1.113289e+02	2.631474e+00	-1.296423e-03	1
1.114245e+02	2.631409e+00	-1.301541e-03	1
1.115095e+02	2.631332e+00	-1.302013e-03	1
1.115970e+02	2.631241e+00	-1.303817e-03	1
1.116893e+02	2.631142e+00	-1.306718e-03	1
1.117795e+02	2.631001e+00	-1.312355e-03	1
1.118695e+02	2.630920e+00	-1.316223e-03	1
1.119584e+02	2.630878e+00	-1.315976e-03	1
1.120461e+02	2.630703e+00	-1.319702e-03	1
1.121413e+02	2.630569e+00	-1.322226e-03	1
1.122293e+02	2.630501e+00	-1.324985e-03	1
1.123188e+02	2.630482e+00	-1.323995e-03	1
1.124099e+02	2.630360e+00	-1.328959e-03	1
1.125009e+02	2.630283e+00	-1.330528e-03	1
1.125900e+02	2.630184e+00	-1.336884e-03	1
1.126782e+02	2.630142e+00	-1.334809e-03	1
1.127684e+02	2.630005e+00	-1.338983e-03	1
1.128604e+02	2.629986e+00	-1.340964e-03	1
1.129490e+02	2.629822e+00	-1.347014e-03	1
1.130392e+02	2.629715e+00	-1.347215e-03	1
1.131275e+02	2.629585e+00	-1.351814e-03	1
1.132235e+02	2.629620e+00	-1.351189e-03	1
1.133076e+02	2.629406e+00	-1.356779e-03	1
1.133987e+02	2.629467e+00	-1.354880e-03	1
1.134877e+02	2.629211e+00	-1.362357e-03	1
1.135819e+02	2.629162e+00	-1.362227e-03	1
1.136681e+02	2.629204e+00	-1.360128e-03	1
1.137572e+02	2.629028e+00	-1.366708e-03	1
1.138488e+02	2.628979e+00	-1.370387e-03	1
1.139401e+02	2.628906e+00	-1.370741e-03	1
1.140285e+02	2.628880e+00	-1.371555e-03	1
1.141187e+02	2.628632e+00	-1.376296e-03	1
1.142088e+02	2.628586e+00	-1.378666e-03	1
1.143001e+02	2.628586e+00	-1.382239e-03	1
1.143893e+02	2.628429e+00	-1.383725e-03	1
1.144789e+02	2.628357e+00	-1.385789e-03	1
1.145687e+02	2.628250e+00	-1.388100e-03	1
1.146598e+02	2.628132e+00	-1.392098e-03	1
1.147492e+02	2.628090e+00	-1.392711e-03	1
1.148397e+02	2.627941e+00	-1.396390e-03	1
1.149289e+02	2.627869e+00	-1.398065e-03	1
1.150195e+02	2.627705e+00	-1.404692e-03	1
1.151093e+02	2.627666e+00	-1.400813e-03	1
1.151976e+02	2.627640e+00	-1.406178e-03	1
1.152901e+02	2.627533e+00	-1.409893e-03	1
1.153778e+02	2.627422e+00	-1.409268e-03	1
1.154696e+02	2.627266e+00	-1.414893e-03	1
1.155585e+02	2.627274e+00	-1.416108e-03	1
1.156478e+02	2.627178e+00	-1.419056e-03	1
1.157394e+02	2.626984e+00	-1.423985e-03	1
1.158289e+02	2.626984e+00	-1.422028e-03	1
1.159171e+02	2.626904e+00	-1.424870e-03	1
1.160077e+02	2.626743e+00	-1.431757e-03	1
1.160980e+02	2.626671e+00	-1.432700e-03	1
1.161901e+02	2.626564e+00	-1.435872e-03	1
1.162786e+02	2.626438e+00	-1.438042e-03	1
1.163691e+02	2.626518e+00	-1.438113e-03	1
1.164582e+02	2.626331e+00	-1.443349e-03	1
1.165507e+02	2.626259e+00	-1.443892e-03	1
1.166396e+02	2.626110e+00	-1.446486e-03	1
1.167282e+02	2.625984e+00	-1.451533e-03	1
1.168192e+02	2.625904e+00	-1.453538e-03	1
1.169093e+02	2.625908e+00	-1.456097e-03	1
1.169979e+02	2.625732e+00	-1.457323e-03	1
1.170895e+02	2.625751e+00	-1.458456e-03	1
1.171783e+02	2.625603e+00	-1.459859e-03	1
1.172703e+02	2.625462e+00	-1.465472e-03	1
1.173593e+02	2.625446e+00	-1.464977e-03	1
1.174467e+02	2.625301e+00	-1.470649e-03	1
1.175392e+02	2.625305e+00	-1.471038e-03	1
1.176273e+02	2.625164e+00	-1.472689e-03	1
1.177193e+02	2.625053e+00	-1.478515e-03	1
1.178097e+02	2.625057e+00	-1.479057e-03	1
1.178972e+02	2.624870e+00	-1.482501e-03	1
1.179902e+02	2.624779e+00	-1.484081e-03	1
1.180788e+02	2.624687e+00	-1.486970e-03	1
1.181691e+02	2.624630e+00	-1.488798e-03	1
1.182586e+02	2.624565e+00	-1.488574e-03	1
1.183472e+02	2.624413e+00	-1.492572e-03	1
1.184400e+02	2.624397e+00	-1.496640e-03	1
1.185282e+02	2.624290e+00	-1.497148e-03	1
1.186181e+02	2.624237e+00	-1.501629e-03	1
1.187096e+02	2.624134e+00	-1.503976e-03	1
1.187989e+02	2.624035e+00	-1.504730e-03	1
1.188895e+02	2.623909e+00	-1.510851e-03	1
1.189779e+02	2.623875e+00	-1.510037e-03	1
1.190689e+02	2.623695e+00	-1.512808e-03	1
1.191585e+02	2.623604e+00	-1.516146e-03	1
1.192497e+02	2.623573e+00	-1.518504e-03	1
1.193398e+02	2.623466e+00	-1.519353e-03	1
1.194289e+02	2.623367e+00	-1.523811e-03	1
1.195187e+02	2.623287e+00	-1.525191e-03	1
1.196084e+02	2.623127e+00	-1.532325e-03	1
1.196992e+02	2.623024e+00	-1.534825e-03	1
1.197902e+02	2.622993e+00	-1.535521e-03	1
1.198783e+02	2.622864e+00	-1.539566e-03	1
1.199692e+02	2.622829e+00	-1.539696e-03	1
1.200578e+02	2.622719e+00	-1.541854e-03	1
1.201505e+02	2.622543e+00	-1.548021e-03	1
1.202396e+02	2.622505e+00	-1.546111e-03	1
1.203279e+02	2.622398e+00	-1.552373e-03	1
1.204195e+02	2.622322e+00	-1.549932e-03	1
1.205085e+02	2.622196e+00	-1.555427e-03	1
1.205995e+02	2.622051e+00	-1.559260e-03	1
1.206890e+02	2.621983e+00	-1.562314e-03	1
1.207784e+02	2.621975e+00	-1.561064e-03	1
1.208688e+02	2.621883e+00	-1.562267e-03	1
1.209581e+02	2.621807e+00	-1.566395e-03	1
1.210488e+02	2.621754e+00	-1.566713e-03	1
1.211398e+02	2.621578e+00	-1.570546e-03	1
1.212290e+02	2.621506e+00	-1.572881e-03	1
1.213195e+02	2.621452e+00	-1.577232e-03	1
1.214088e+02	2.621315e+00	-1.578683e-03	1
1.214984e+02	2.621185e+00	-1.582421e-03	1
1.215906e+02	2.621090e+00	-1.587433e-03	1
1.216778e+02	2.621120e+00	-1.585003e-03	1
1.217672e+02	2.621056e+00	-1.588164e-03	1
1.218587e+02	2.620922e+00	-1.591749e-03	1
1.219506e+02	2.620808e+00	-1.592008e-03	1
1.220399e+02	2.620724e+00	-1.596560e-03	1
1.221290e+02	2.620655e+00	-1.597999e-03	1
1.222193e+02	2.620514e+00	-1.600440e-03	1
1.223097e+02	2.620491e+00	-1.602551e-03	1
1.224009e+02	2.620316e+00	-1.606171e-03	1
1.224897e+02	2.620296e+00	-1.605523e-03	1
1.225768e+02	2.620155e+00	-1.610806e-03	1
1.226697e+02	2.620064e+00	-1.611514e-03	1
1.227585e+02	2.620041e+00	-1.613660e-03	1
1.228484e+02	2.619884e+00	-1.617304e-03	1
1.229402e+02	2.619812e+00	-1.621207e-03	1
1.230295e+02	2.619640e+00	-1.624273e-03	1
1.231187e+02	2.619633e+00	-1.624144e-03	1
1.232069e+02	2.619591e+00	-1.626714e-03	1
1.232983e+02	2.619461e+00	-1.631538e-03	1
1.233912e+02	2.619354e+00	-1.630924e-03	1
1.234771e+02	2.619232e+00	-1.636821e-03	1
1.235685e+02	2.619160e+00	-1.638224e-03	1
1.236592e+02	2.619114e+00	-1.638873e-03	1
1.237504e+02	2.618958e+00	-1.643189e-03	1
1.238401e+02	2.618809e+00	-1.645854e-03	1
1.239286e+02	2.618851e+00	-1.644321e-03	1
1.240174e+02	2.618759e+00	-1.649274e-03	1
1.241097e+02	2.618660e+00	-1.651821e-03	1
1.241995e+02	2.618507e+00	-1.654781e-03	1
1.242897e+02	2.618439e+00	-1.655925e-03	1
1.243787e+02	2.618401e+00	-1.657222e-03	1
1.244695e+02	2.618248e+00	-1.661185e-03	1
1.245593e+02	2.618233e+00	-1.662093e-03	1
1.246507e+02	2.618172e+00	-1.664027e-03	1
1.247397e+02	2.617966e+00	-1.670336e-03	1
1.248295e+02	2.617943e+00	-1.670383e-03	1
1.249189e+02	2.617790e+00	-1.674015e-03	1
1.250095e+02	2.617760e+00	-1.675678e-03	1
1.250987e+02	2.617683e+00	-1.676692e-03	1
1.251902e+02	2.617599e+00	-1.678449e-03	1
1.252793e+02	2.617455e+00	-1.680796e-03	1
1.253697e+02	2.617401e+00	-1.683650e-03	1
1.254600e+02	2.617332e+00	-1.686798e-03	1
1.255504e+02	2.617180e+00	-1.688839e-03	1
1.256401e+02	2.617168e+00	-1.691398e-03	1
1.257287e+02	2.617016e+00	-1.695419e-03	1
1.258197e+02	2.616951e+00	-1.697046e-03	1
1.259097e+02	2.616856e+00	-1.698697e-03	1
1.259992e+02	2.616753e+00	-1.701138e-03	1
1.260905e+02	2.616756e+00	-1.702848e-03	1
1.261789e+02	2.616627e+00	-1.705042e-03	1
1.262698e+02	2.616463e+00	-1.709216e-03	1
1.263594e+02	2.616379e+00	-1.708886e-03	1
1.264472e+02	2.616291e+00	-1.713945e-03	1
1.265395e+02	2.616245e+00	-1.716115e-03	1
1.266296e+02	2.616142e+00	-1.717566e-03	1
1.267191e+02	2.616074e+00	-1.720019e-03	1
1.268086e+02	2.615929e+00	-1.723214e-03	1
1.268984e+02	2.615910e+00	-1.726068e-03	1
1.269905e+02	2.615776e+00	-1.728191e-03	1
1.270796e+02	2.615711e+00	-1.726658e-03	1
1.271685e+02	2.615528e+00	-1.735632e-03	1
1.272593e+02	2.615479e+00	-1.734854e-03	1
1.273493e+02	2.615341e+00	-1.741988e-03	1
1.274402e+02	2.615314e+00	-1.742106e-03	1
1.275275e+02	2.615242e+00	-1.744677e-03	1
1.276194e+02	2.615051e+00	-1.746800e-03	1
1.277096e+02	2.615005e+00	-1.749206e-03	1
1.277988e+02	2.614952e+00	-1.749500e-03	1
1.278900e+02	2.614918e+00	-1.751387e-03	1
1.279785e+02	2.614773e+00	-1.756045e-03	1
1.280700e+02	2.614738e+00	-1.753817e-03	1
1.281585e+02	2.614643e+00	-1.761104e-03	1
1.282499e+02	2.614521e+00	-1.760279e-03	1
1.283389e+02	2.614372e+00	-1.765857e-03	1
1.284323e+02	2.614365e+00	-1.767956e-03	1
1.285200e+02	2.614296e+00	-1.768546e-03	1
1.286090e+02	2.614223e+00	-1.770374e-03	1
1.286989e+02	2.614056e+00	-1.774973e-03	1
1.287947e+02	2.613972e+00	-1.776600e-03	1
1.288792e+02	2.613865e+00	-1.779265e-03	1
1.289698e+02	2.613811e+00	-1.777261e-03	1
1.290585e+02	2.613644e+00	-1.781588e-03	1
1.291537e+02	2.613697e+00	-1.784301e-03	1
1.292397e+02	2.613525e+00	-1.787732e-03	1
1.293296e+02	2.613407e+00	-1.792343e-03	1
1.294198e+02	2.613277e+00	-1.792497e-03	1
1.295127e+02	2.613262e+00	-1.794902e-03	1
1.296001e+02	2.613201e+00	-1.797061e-03	1
1.296902e+02	2.613121e+00	-1.798476e-03	1
1.297789e+02	2.612968e+00	-1.802344e-03	1
1.298741e+02	2.612892e+00	-1.804973e-03	1
1.299595e+02	2.612843e+00	-1.805752e-03	1
1.300491e+02	2.612770e+00	-1.806801e-03	1
1.301401e+02	2.612545e+00	-1.811106e-03	1
1.302350e+02	2.612545e+00	-1.811448e-03	1
1.303187e+02	2.612499e+00	-1.813488e-03	1
1.304101e+02	2.612347e+00	-1.818394e-03	1
1.304988e+02	2.612251e+00	-1.820634e-03	1
1.305954e+02	2.612179e+00	-1.821743e-03	1
1.306794e+02	2.612118e+00	-1.823689e-03	1
1.307689e+02	2.611980e+00	-1.828252e-03	1
1.308595e+02	2.611923e+00	-1.830705e-03	1
1.309546e+02	2.611893e+00	-1.829856e-03	1
1.310392e+02	2.611713e+00	-1.833477e-03	1
1.311297e+02	2.611622e+00	-1.839349e-03	1
1.312194e+02	2.611465e+00	-1.843359e-03	1
1.313152e+02	2.611450e+00	-1.844479e-03	1
1.313998e+02	2.611385e+00	-1.844621e-03	1
1.314898e+02	2.611263e+00	-1.845281e-03	1
1.315770e+02	2.611160e+00	-1.849597e-03	1
1.316747e+02	2.611095e+00	-1.851496e-03	1
1.317594e+02	2.610981e+00	-1.854444e-03	1
1.318496e+02	2.610909e+00	-1.856673e-03	1
1.319396e+02	2.610817e+00	-1.859102e-03	1
1.320338e+02	2.610779e+00	-1.856850e-03	1
1.321193e+02	2.610607e+00	-1.865081e-03	1
1.322095e+02	2.610527e+00	-1.865529e-03	1
1.322990e+02	2.610462e+00	-1.867499e-03	1
1.323966e+02	2.610394e+00	-1.870470e-03	1
1.324799e+02	2.610336e+00	-1.869798e-03	1
1.325681e+02	2.610233e+00	-1.874822e-03	1
1.326592e+02	2.610062e+00	-1.876591e-03	1
1.327536e+02	2.610027e+00	-1.880388e-03	1
1.328400e+02	2.609928e+00	-1.882982e-03	1
1.329287e+02	2.609833e+00	-1.883926e-03	1
1.330189e+02	2.609726e+00	-1.886768e-03	1
1.331140e+02	2.609627e+00	-1.888372e-03	1
1.332007e+02	2.609573e+00	-1.893089e-03	1
1.332903e+02	2.609467e+00	-1.894174e-03	1
1.333792e+02	2.609386e+00	-1.895294e-03	1
1.334752e+02	2.609241e+00	-1.899032e-03	1
1.335596e+02	2.609253e+00	-1.898301e-03	1
1.336472e+02	2.609158e+00	-1.903101e-03	1
1.337395e+02	2.609047e+00	-1.903054e-03	1
1.338309e+02	2.608932e+00	-1.907724e-03	1
1.339199e+02	2.608826e+00	-1.907735e-03	1
1.340082e+02	2.608765e+00	-1.911957e-03	1
1.340995e+02	2.608696e+00	-1.912052e-03	1
1.341936e+02	2.608620e+00	-1.916344e-03	1
1.342795e+02	2.608467e+00	-1.918420e-03	1
1.343704e+02	2.608345e+00	-1.921191e-03	1
1.344596e+02	2.608326e+00	-1.919233e-03	1
1.345527e+02	2.608200e+00	-1.926297e-03	1
1.346399e+02	2.608116e+00	-1.927288e-03	1
1.347295e+02	2.607967e+00	-1.930708e-03	1
1.348193e+02	2.608009e+00	-1.931109e-03	1
1.349117e+02	2.607872e+00	-1.935613e-03	1
1.350001e+02	2.607765e+00	-1.938361e-03	1
1.350900e+02	2.607708e+00	-1.941522e-03	1
1.351784e+02	2.607590e+00	-1.942206e-03	1
1.352729e+02	2.607521e+00	-1.943750e-03	1
1.353593e+02	2.607414e+00	-1.949871e-03	1
1.354510e+02	2.607334e+00	-1.949588e-03	1
1.355382e+02	2.607185e+00	-1.952112e-03	1
1.356347e+02	2.607220e+00	-1.952913e-03	1
1.357188e+02	2.607059e+00	-1.955437e-03	1
1.358089e+02	2.607021e+00	-1.955697e-03	1
1.358995e+02	2.606888e+00	-1.958998e-03	1
1.359953e+02	2.606800e+00	-1.962902e-03	1
1.360793e+02	2.606667e+00	-1.965779e-03	1
1.361697e+02	2.606579e+00	-1.968067e-03	1
1.362598e+02	2.606537e+00	-1.970402e-03	1
1.363541e+02	2.606453e+00	-1.972466e-03	1
1.364409e+02	2.606323e+00	-1.974942e-03	1
1.365287e+02	2.606289e+00	-1.975485e-03	1
1.366184e+02	2.606174e+00	-1.983032e-03	1
1.367143e+02	2.606079e+00	-1.982124e-03	1
1.367986e+02	2.605972e+00	-1.984966e-03	1
1.368899e+02	2.605934e+00	-1.981310e-03	1
1.369777e+02	2.605766e+00	-1.987431e-03	1
1.370747e+02	2.605698e+00	-1.990792e-03	1
1.371593e+02	2.605679e+00	-1.991723e-03	1
1.372493e+02	2.605541e+00	-1.993209e-03	1
1.373401e+02	2.605396e+00	-1.997407e-03	1
1.374358e+02	2.605392e+00	-1.997891e-03	1
1.375204e+02	2.605259e+00	-2.002655e-03	1
1.376090e+02	2.605160e+00	-2.003599e-03	1
1.376993e+02	2.605000e+00	-2.006794e-03	1
1.377950e+02	2.604973e+00	-2.010474e-03	1
1.378802e+02	2.604946e+00	-2.011453e-03	1
1.379692e+02	2.604809e+00	-2.013127e-03	1
1.380593e+02	2.604710e+00	-2.016028e-03	1
1.381536e+02	2.604599e+00	-2.018151e-03	1
1.382408e+02	2.604527e+00	-2.020144e-03	1
1.383292e+02	2.604469e+00	-2.021382e-03	1
1.384194e+02	2.604416e+00	-2.023446e-03	1
1.385135e+02	2.604229e+00	-2.027467e-03	1
1.386006e+02	2.604172e+00	-2.027161e-03	1
1.386879e+02	2.604088e+00	-2.031925e-03	1
1.387794e+02	2.603977e+00	-2.032491e-03	1
1.388716e+02	2.604015e+00	-2.032208e-03	1
1.389565e+02	2.603733e+00	-2.041689e-03	1
1.390491e+02	2.603672e+00	-2.042291e-03	1
1.391391e+02	2.603630e+00	-2.042468e-03	1
1.392290e+02	2.603577e+00	-2.046760e-03	1
1.393206e+02	2.603443e+00	-2.047114e-03	1
1.394094e+02	2.603359e+00	-2.050133e-03	1
1.394987e+02	2.603386e+00	-2.050156e-03	1
1.395882e+02	2.603203e+00	-2.054661e-03	1
1.396797e+02	2.603111e+00	-2.054414e-03	1
1.397690e+02	2.603043e+00	-2.057279e-03	1
1.398596e+02	2.602932e+00	-2.060334e-03	1
1.399499e+02	2.602722e+00	-2.065369e-03	1
1.400406e+02	2.602715e+00	-2.067987e-03	1
1.401292e+02	2.602623e+00	-2.067940e-03	1
1.402179e+02	2.602589e+00	-2.068329e-03	1
1.403087e+02	2.602413e+00	-2.071548e-03	1
1.404014e+02	2.602345e+00	-2.070723e-03	1
