Device Serial:	0001
Estimated Duration[s]:	310.9626770019536
Start Time:	2022-10-10 13:17:23
Estimated End:	2022-10-10 13:22:34
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Start Voltage[V]:	2.689037322998047
Stop Voltage[V]:	2.6
Scan Rate[V/s]:	0.001
Cycles:	1
Samples to Average:	1

Elapsed_Time(s)	Potential(V)	Current(A)	Cycle
9.029644e+01	2.620396e+00	-2.085181e-03	1
9.038953e+01	2.620354e+00	-2.087905e-03	1
9.047664e+01	2.620171e+00	-2.090889e-03	1
9.056532e+01	2.620182e+00	-2.091466e-03	1
9.065407e+01	2.620029e+00	-2.092905e-03	1
9.074992e+01	2.619926e+00	-2.098919e-03	1
9.083663e+01	2.619881e+00	-2.098495e-03	1
9.092505e+01	2.619785e+00	-2.095724e-03	1
9.101394e+01	2.619652e+00	-2.103684e-03	1
9.110888e+01	2.619576e+00	-2.105747e-03	1
9.119573e+01	2.619492e+00	-2.110358e-03	1
9.128635e+01	2.619350e+00	-2.111266e-03	1
9.137638e+01	2.619331e+00	-2.111431e-03	1
9.146417e+01	2.619240e+00	-2.117835e-03	1
9.155643e+01	2.619133e+00	-2.115512e-03	1
9.164380e+01	2.619110e+00	-2.114663e-03	1
9.173453e+01	2.618946e+00	-2.122340e-03	1
9.182778e+01	2.618893e+00	-2.120712e-03	1
9.191476e+01	2.618786e+00	-2.125005e-03	1
9.200526e+01	2.618675e+00	-2.126986e-03	1
9.209510e+01	2.618580e+00	-2.128342e-03	1
9.218684e+01	2.618496e+00	-2.132517e-03	1
9.227655e+01	2.618439e+00	-2.132599e-03	1
9.236501e+01	2.618328e+00	-2.134934e-03	1
9.245558e+01	2.618214e+00	-2.138743e-03	1
9.254588e+01	2.618160e+00	-2.140182e-03	1
9.263665e+01	2.618084e+00	-2.141350e-03	1
9.272597e+01	2.617973e+00	-2.142635e-03	1
9.281529e+01	2.617931e+00	-2.146220e-03	1
9.290726e+01	2.617790e+00	-2.150524e-03	1
9.299553e+01	2.617683e+00	-2.151833e-03	1
9.308438e+01	2.617622e+00	-2.155442e-03	1
9.317625e+01	2.617516e+00	-2.154687e-03	1
9.326270e+01	2.617359e+00	-2.156609e-03	1
9.335691e+01	2.617310e+00	-2.161055e-03	1
9.344493e+01	2.617252e+00	-2.159393e-03	1
9.353424e+01	2.617176e+00	-2.163886e-03	1
9.362623e+01	2.617077e+00	-2.165654e-03	1
9.371528e+01	2.617008e+00	-2.165371e-03	1
9.380506e+01	2.616871e+00	-2.170655e-03	1
9.389506e+01	2.616756e+00	-2.174098e-03	1
9.398485e+01	2.616661e+00	-2.172754e-03	1
9.407548e+01	2.616596e+00	-2.179900e-03	1
9.416557e+01	2.616516e+00	-2.180325e-03	1
9.425446e+01	2.616520e+00	-2.178320e-03	1
9.434379e+01	2.616356e+00	-2.181763e-03	1
9.443838e+01	2.616291e+00	-2.185962e-03	1
9.452638e+01	2.616207e+00	-2.185620e-03	1
9.461283e+01	2.616009e+00	-2.193143e-03	1
9.470524e+01	2.616016e+00	-2.191657e-03	1
9.479598e+01	2.615879e+00	-2.197436e-03	1
9.488561e+01	2.615799e+00	-2.196410e-03	1
9.497483e+01	2.615673e+00	-2.199311e-03	1
9.506524e+01	2.615646e+00	-2.199217e-03	1
9.515723e+01	2.615520e+00	-2.204500e-03	1
9.524570e+01	2.615406e+00	-2.204806e-03	1
9.533670e+01	2.615368e+00	-2.209299e-03	1
9.542566e+01	2.615273e+00	-2.209523e-03	1
9.551683e+01	2.615227e+00	-2.211151e-03	1
9.560601e+01	2.615055e+00	-2.216340e-03	1
9.569513e+01	2.614983e+00	-2.215703e-03	1
9.578294e+01	2.614941e+00	-2.219158e-03	1
9.587843e+01	2.614830e+00	-2.217342e-03	1
9.596385e+01	2.614727e+00	-2.221010e-03	1
9.605573e+01	2.614624e+00	-2.224158e-03	1
9.614498e+01	2.614521e+00	-2.227555e-03	1
9.624065e+01	2.614414e+00	-2.231482e-03	1
9.632648e+01	2.614342e+00	-2.234442e-03	1
9.641652e+01	2.614262e+00	-2.235420e-03	1
9.650621e+01	2.614182e+00	-2.236953e-03	1
9.659946e+01	2.614113e+00	-2.238781e-03	1
9.668629e+01	2.614037e+00	-2.238958e-03	1
9.677516e+01	2.613869e+00	-2.241906e-03	1
9.686562e+01	2.613720e+00	-2.247131e-03	1
9.696067e+01	2.613674e+00	-2.246682e-03	1
9.704363e+01	2.613670e+00	-2.245609e-03	1
9.713457e+01	2.613564e+00	-2.249088e-03	1
9.722610e+01	2.613411e+00	-2.252709e-03	1
9.732048e+01	2.613426e+00	-2.252131e-03	1
9.740447e+01	2.613331e+00	-2.254053e-03	1
9.749465e+01	2.613220e+00	-2.256848e-03	1
9.758656e+01	2.613068e+00	-2.262296e-03	1
9.768079e+01	2.613022e+00	-2.263110e-03	1
9.776554e+01	2.612926e+00	-2.264454e-03	1
9.785678e+01	2.612843e+00	-2.267968e-03	1
9.794510e+01	2.612804e+00	-2.268747e-03	1
9.804115e+01	2.612663e+00	-2.273405e-03	1
9.812631e+01	2.612564e+00	-2.273063e-03	1
9.821334e+01	2.612453e+00	-2.275869e-03	1
9.830656e+01	2.612434e+00	-2.278676e-03	1
9.840017e+01	2.612335e+00	-2.278145e-03	1
9.848568e+01	2.612316e+00	-2.281530e-03	1
9.857695e+01	2.612152e+00	-2.283558e-03	1
9.866510e+01	2.612038e+00	-2.283193e-03	1
9.875958e+01	2.611942e+00	-2.289419e-03	1
9.884583e+01	2.611900e+00	-2.287580e-03	1
9.893519e+01	2.611778e+00	-2.290976e-03	1
9.902625e+01	2.611668e+00	-2.294467e-03	1
9.912085e+01	2.611603e+00	-2.295445e-03	1
9.920623e+01	2.611485e+00	-2.300493e-03	1
9.929557e+01	2.611408e+00	-2.301908e-03	1
9.938643e+01	2.611332e+00	-2.301837e-03	1
9.947810e+01	2.611217e+00	-2.307250e-03	1
9.956554e+01	2.611122e+00	-2.307545e-03	1
9.965617e+01	2.610992e+00	-2.311472e-03	1
9.974571e+01	2.610947e+00	-2.311873e-03	1
9.984027e+01	2.610859e+00	-2.312557e-03	1
9.992635e+01	2.610767e+00	-2.317356e-03	1
1.000154e+02	2.610699e+00	-2.319420e-03	1
1.001057e+02	2.610676e+00	-2.316944e-03	1
1.001983e+02	2.610550e+00	-2.321330e-03	1
1.002868e+02	2.610409e+00	-2.327663e-03	1
1.003768e+02	2.610352e+00	-2.325682e-03	1
1.004643e+02	2.610256e+00	-2.329385e-03	1
1.005612e+02	2.610226e+00	-2.329196e-03	1
1.006439e+02	2.610031e+00	-2.335588e-03	1
1.007361e+02	2.609982e+00	-2.335010e-03	1
1.008255e+02	2.609859e+00	-2.337852e-03	1
1.009204e+02	2.609749e+00	-2.342003e-03	1
1.010066e+02	2.609749e+00	-2.340211e-03	1
1.010934e+02	2.609566e+00	-2.349609e-03	1
1.011854e+02	2.609470e+00	-2.347157e-03	1
1.012810e+02	2.609409e+00	-2.351850e-03	1
1.013656e+02	2.609337e+00	-2.353289e-03	1
1.014566e+02	2.609184e+00	-2.356190e-03	1
1.015459e+02	2.609127e+00	-2.351378e-03	1
1.016390e+02	2.609047e+00	-2.356980e-03	1
1.017267e+02	2.608944e+00	-2.357864e-03	1
1.018152e+02	2.608891e+00	-2.360577e-03	1
1.019061e+02	2.608810e+00	-2.362369e-03	1
1.020006e+02	2.608746e+00	-2.365341e-03	1
1.020878e+02	2.608658e+00	-2.366284e-03	1
1.021769e+02	2.608578e+00	-2.369009e-03	1
1.022659e+02	2.608459e+00	-2.370400e-03	1
1.023623e+02	2.608353e+00	-2.373749e-03	1
1.024461e+02	2.608257e+00	-2.375129e-03	1
1.025369e+02	2.608200e+00	-2.373608e-03	1
1.026260e+02	2.608067e+00	-2.378124e-03	1
1.027215e+02	2.607994e+00	-2.379315e-03	1
1.028067e+02	2.607933e+00	-2.384823e-03	1
1.028954e+02	2.607841e+00	-2.384540e-03	1
1.029828e+02	2.607750e+00	-2.389151e-03	1
1.030817e+02	2.607628e+00	-2.390177e-03	1
1.031663e+02	2.607510e+00	-2.395306e-03	1
1.032566e+02	2.607460e+00	-2.395188e-03	1
1.033442e+02	2.607380e+00	-2.395684e-03	1
1.034406e+02	2.607269e+00	-2.398231e-03	1
1.035271e+02	2.607159e+00	-2.401698e-03	1
1.036147e+02	2.607090e+00	-2.401215e-03	1
1.037057e+02	2.606945e+00	-2.406734e-03	1
1.038001e+02	2.606956e+00	-2.406321e-03	1
1.038850e+02	2.606800e+00	-2.409458e-03	1
1.039758e+02	2.606705e+00	-2.411651e-03	1
1.040650e+02	2.606606e+00	-2.413125e-03	1
1.041613e+02	2.606602e+00	-2.413479e-03	1
1.042449e+02	2.606503e+00	-2.418314e-03	1
1.043364e+02	2.606426e+00	-2.418361e-03	1
1.044263e+02	2.606300e+00	-2.421368e-03	1
1.045197e+02	2.606255e+00	-2.422489e-03	1
1.046070e+02	2.606129e+00	-2.425684e-03	1
1.046967e+02	2.605980e+00	-2.428515e-03	1
1.047856e+02	2.605957e+00	-2.428975e-03	1
1.048800e+02	2.605900e+00	-2.430661e-03	1
1.049664e+02	2.605705e+00	-2.435024e-03	1
1.050563e+02	2.605637e+00	-2.436947e-03	1
1.051454e+02	2.605526e+00	-2.440437e-03	1
1.052406e+02	2.605461e+00	-2.442654e-03	1
1.053276e+02	2.605362e+00	-2.442407e-03	1
1.054138e+02	2.605213e+00	-2.445496e-03	1
1.055066e+02	2.605156e+00	-2.444671e-03	1
1.055979e+02	2.605152e+00	-2.447985e-03	1
1.056872e+02	2.605003e+00	-2.450261e-03	1
1.057770e+02	2.604916e+00	-2.451003e-03	1
1.058652e+02	2.604824e+00	-2.453834e-03	1
1.059602e+02	2.604694e+00	-2.459152e-03	1
1.060459e+02	2.604771e+00	-2.455968e-03	1
1.061349e+02	2.604568e+00	-2.459671e-03	1
1.062256e+02	2.604416e+00	-2.466240e-03	1
1.063209e+02	2.604412e+00	-2.463775e-03	1
1.064060e+02	2.604210e+00	-2.468858e-03	1
1.064963e+02	2.604218e+00	-2.469353e-03	1
1.065837e+02	2.604183e+00	-2.470108e-03	1
1.066813e+02	2.603992e+00	-2.476087e-03	1
1.067666e+02	2.603973e+00	-2.471782e-03	1
1.068570e+02	2.603844e+00	-2.476759e-03	1
1.069458e+02	2.603764e+00	-2.480898e-03	1
1.070399e+02	2.603714e+00	-2.480521e-03	1
1.071255e+02	2.603565e+00	-2.485981e-03	1
1.072160e+02	2.603439e+00	-2.486110e-03	1
1.073065e+02	2.603439e+00	-2.488882e-03	1
1.073977e+02	2.603359e+00	-2.490568e-03	1
1.074874e+02	2.603203e+00	-2.492479e-03	1
1.075758e+02	2.603146e+00	-2.493634e-03	1
1.076656e+02	2.603149e+00	-2.493788e-03	1
1.077563e+02	2.602959e+00	-2.496464e-03	1
1.078465e+02	2.602863e+00	-2.497443e-03	1
1.079364e+02	2.602833e+00	-2.504484e-03	1
1.080257e+02	2.602718e+00	-2.504389e-03	1
1.081159e+02	2.602623e+00	-2.509507e-03	1
1.082068e+02	2.602497e+00	-2.507149e-03	1
1.082957e+02	2.602417e+00	-2.509661e-03	1
1.083861e+02	2.602291e+00	-2.513753e-03	1
1.084815e+02	2.602226e+00	-2.515085e-03	1
1.085660e+02	2.602188e+00	-2.515415e-03	1
1.086556e+02	2.602081e+00	-2.518269e-03	1
1.087451e+02	2.601994e+00	-2.519048e-03	1
1.088388e+02	2.601784e+00	-2.527326e-03	1
1.089269e+02	2.601719e+00	-2.526701e-03	1
1.090130e+02	2.601753e+00	-2.525604e-03	1
1.091039e+02	2.601601e+00	-2.529390e-03	1
1.091999e+02	2.601479e+00	-2.531630e-03	1
1.092873e+02	2.601463e+00	-2.531878e-03	1
1.093753e+02	2.601265e+00	-2.534307e-03	1
1.094657e+02	2.601276e+00	-2.535133e-03	1
1.095591e+02	2.601158e+00	-2.536748e-03	1
1.096473e+02	2.601044e+00	-2.543128e-03	1
1.097362e+02	2.601036e+00	-2.541253e-03	1
1.098252e+02	2.600857e+00	-2.548624e-03	1
1.099209e+02	2.600830e+00	-2.548706e-03	1
1.100054e+02	2.600666e+00	-2.549154e-03	1
1.100945e+02	2.600670e+00	-2.551006e-03	1
1.101851e+02	2.600590e+00	-2.552787e-03	1
1.102794e+02	2.600433e+00	-2.556607e-03	1
1.103668e+02	2.600353e+00	-2.557468e-03	1
1.104556e+02	2.600231e+00	-2.559803e-03	1
1.105459e+02	2.600140e+00	-2.564119e-03	1
1.106370e+02	2.600117e+00	-2.561560e-03	1
1.107259e+02	2.600033e+00	-2.566065e-03	1
1.108156e+02	2.599854e+00	-2.571266e-03	1
1.109059e+02	2.599724e+00	-2.576478e-03	1
1.109971e+02	2.599659e+00	-2.571502e-03	1
1.110863e+02	2.599846e+00	-2.558270e-03	1
1.111746e+02	2.599995e+00	-2.549320e-03	1
1.112637e+02	2.600018e+00	-2.543588e-03	1
1.113537e+02	2.600182e+00	-2.533010e-03	1
1.114441e+02	2.600224e+00	-2.524012e-03	1
1.115337e+02	2.600330e+00	-2.515510e-03	1
1.116241e+02	2.600357e+00	-2.508988e-03	1
1.117135e+02	2.600502e+00	-2.499519e-03	1
1.118048e+02	2.600567e+00	-2.495415e-03	1
1.118937e+02	2.600693e+00	-2.487231e-03	1
1.119840e+02	2.600792e+00	-2.479471e-03	1
1.120732e+02	2.600876e+00	-2.472737e-03	1
1.121640e+02	2.601013e+00	-2.464730e-03	1
1.122547e+02	2.601044e+00	-2.457690e-03	1
1.123445e+02	2.601124e+00	-2.451864e-03	1
1.124328e+02	2.601215e+00	-2.443491e-03	1
1.125244e+02	2.601349e+00	-2.436168e-03	1
1.126150e+02	2.601418e+00	-2.430814e-03	1
1.127046e+02	2.601475e+00	-2.422642e-03	1
1.127944e+02	2.601589e+00	-2.413998e-03	1
1.128846e+02	2.601597e+00	-2.410849e-03	1
1.129737e+02	2.601822e+00	-2.403738e-03	1
1.130637e+02	2.601864e+00	-2.399917e-03	1
1.131547e+02	2.601898e+00	-2.392912e-03	1
1.132442e+02	2.602062e+00	-2.383608e-03	1
1.133336e+02	2.602150e+00	-2.380153e-03	1
1.134236e+02	2.602268e+00	-2.372546e-03	1
1.135129e+02	2.602291e+00	-2.369339e-03	1
1.136046e+02	2.602390e+00	-2.358478e-03	1
1.136939e+02	2.602463e+00	-2.352770e-03	1
1.137831e+02	2.602581e+00	-2.346826e-03	1
1.138737e+02	2.602566e+00	-2.343984e-03	1
1.139652e+02	2.602741e+00	-2.335729e-03	1
1.140536e+02	2.602798e+00	-2.332262e-03	1
1.141430e+02	2.602913e+00	-2.320741e-03	1
1.142331e+02	2.602978e+00	-2.318052e-03	1
1.143241e+02	2.603157e+00	-2.309679e-03	1
1.144140e+02	2.603165e+00	-2.306342e-03	1
1.145045e+02	2.603279e+00	-2.299113e-03	1
1.145939e+02	2.603386e+00	-2.295823e-03	1
1.146845e+02	2.603485e+00	-2.288676e-03	1
1.147735e+02	2.603508e+00	-2.283016e-03	1
1.148640e+02	2.603630e+00	-2.276471e-03	1
1.149532e+02	2.603722e+00	-2.270716e-03	1
1.150435e+02	2.603836e+00	-2.261742e-03	1
1.151344e+02	2.603928e+00	-2.256895e-03	1
1.152238e+02	2.604069e+00	-2.250055e-03	1
1.153129e+02	2.604141e+00	-2.243876e-03	1
1.154043e+02	2.604168e+00	-2.241093e-03	1
1.154936e+02	2.604298e+00	-2.236081e-03	1
1.155845e+02	2.604362e+00	-2.229040e-03	1
1.156738e+02	2.604397e+00	-2.224465e-03	1
1.157642e+02	2.604576e+00	-2.215691e-03	1
1.158539e+02	2.604683e+00	-2.211186e-03	1
1.159433e+02	2.604767e+00	-2.206363e-03	1
1.160339e+02	2.604813e+00	-2.200478e-03	1
1.161247e+02	2.604958e+00	-2.192389e-03	1
1.162143e+02	2.604980e+00	-2.191162e-03	1
1.163032e+02	2.605141e+00	-2.183332e-03	1
1.163930e+02	2.605171e+00	-2.177836e-03	1
1.164844e+02	2.605289e+00	-2.173886e-03	1
1.165732e+02	2.605381e+00	-2.169699e-03	1
1.166637e+02	2.605392e+00	-2.164228e-03	1
1.167539e+02	2.605484e+00	-2.158201e-03	1
1.168438e+02	2.605633e+00	-2.152930e-03	1
1.169344e+02	2.605694e+00	-2.146892e-03	1
1.170233e+02	2.605774e+00	-2.141715e-03	1
1.171137e+02	2.605865e+00	-2.135937e-03	1
1.172043e+02	2.605965e+00	-2.129404e-03	1
1.172943e+02	2.606129e+00	-2.123861e-03	1
1.173838e+02	2.606167e+00	-2.119910e-03	1
1.174737e+02	2.606266e+00	-2.113719e-03	1
1.175642e+02	2.606361e+00	-2.107162e-03	1
1.176534e+02	2.606491e+00	-2.102516e-03	1
1.177438e+02	2.606541e+00	-2.098554e-03	1
1.178347e+02	2.606613e+00	-2.092834e-03	1
1.179240e+02	2.606731e+00	-2.087127e-03	1
1.180140e+02	2.606842e+00	-2.081513e-03	1
1.181035e+02	2.606903e+00	-2.075440e-03	1
1.181938e+02	2.606968e+00	-2.070475e-03	1
1.182846e+02	2.607056e+00	-2.067480e-03	1
1.183742e+02	2.607090e+00	-2.060310e-03	1
1.184636e+02	2.607231e+00	-2.056949e-03	1
1.185533e+02	2.607330e+00	-2.052008e-03	1
1.186439e+02	2.607384e+00	-2.047385e-03	1
1.187343e+02	2.607513e+00	-2.042220e-03	1
1.188250e+02	2.607571e+00	-2.036288e-03	1
1.189132e+02	2.607746e+00	-2.028234e-03	1
1.190045e+02	2.607769e+00	-2.025651e-03	1
1.190940e+02	2.607861e+00	-2.019177e-03	1
1.191837e+02	2.608067e+00	-2.012372e-03	1
1.192743e+02	2.608067e+00	-2.008127e-03	1
1.193652e+02	2.608208e+00	-2.003528e-03	1
1.194543e+02	2.608288e+00	-1.998304e-03	1
1.195441e+02	2.608292e+00	-1.992502e-03	1
1.196341e+02	2.608471e+00	-1.988610e-03	1
1.197246e+02	2.608517e+00	-1.984306e-03	1
1.198148e+02	2.608673e+00	-1.977006e-03	1
1.199041e+02	2.608665e+00	-1.974801e-03	1
1.199931e+02	2.608757e+00	-1.971381e-03	1
1.200844e+02	2.608906e+00	-1.965178e-03	1
1.201736e+02	2.608994e+00	-1.960249e-03	1
1.202640e+02	2.609055e+00	-1.955319e-03	1
1.203537e+02	2.609070e+00	-1.951746e-03	1
1.204437e+02	2.609253e+00	-1.945083e-03	1
1.205333e+02	2.609314e+00	-1.940861e-03	1
1.206238e+02	2.609402e+00	-1.933172e-03	1
1.207132e+02	2.609489e+00	-1.932370e-03	1
1.208042e+02	2.609615e+00	-1.924505e-03	1
1.208937e+02	2.609718e+00	-1.919422e-03	1
1.209839e+02	2.609787e+00	-1.914351e-03	1
1.210740e+02	2.609814e+00	-1.910660e-03	1
1.211644e+02	2.609943e+00	-1.902688e-03	1
1.212543e+02	2.610035e+00	-1.900412e-03	1
1.213434e+02	2.610184e+00	-1.893395e-03	1
1.214333e+02	2.610207e+00	-1.894563e-03	1
1.215243e+02	2.610332e+00	-1.884185e-03	1
1.216143e+02	2.610413e+00	-1.882405e-03	1
1.217043e+02	2.610485e+00	-1.873855e-03	1
1.217937e+02	2.610535e+00	-1.873371e-03	1
1.218853e+02	2.610760e+00	-1.866331e-03	1
1.219739e+02	2.610809e+00	-1.860423e-03	1
1.220641e+02	2.610836e+00	-1.857699e-03	1
1.221542e+02	2.610943e+00	-1.854137e-03	1
1.222441e+02	2.611061e+00	-1.847887e-03	1
1.223340e+02	2.611095e+00	-1.842993e-03	1
1.224242e+02	2.611176e+00	-1.838229e-03	1
1.225134e+02	2.611305e+00	-1.832592e-03	1
1.226051e+02	2.611401e+00	-1.828370e-03	1
1.226943e+02	2.611526e+00	-1.821931e-03	1
1.227845e+02	2.611637e+00	-1.818700e-03	1
1.228740e+02	2.611671e+00	-1.814844e-03	1
1.229642e+02	2.611805e+00	-1.807757e-03	1
1.230537e+02	2.611900e+00	-1.802167e-03	1
1.231440e+02	2.611973e+00	-1.799242e-03	1
1.232340e+02	2.611992e+00	-1.795752e-03	1
1.233262e+02	2.612198e+00	-1.788900e-03	1
1.234149e+02	2.612244e+00	-1.782650e-03	1
1.235048e+02	2.612320e+00	-1.781364e-03	1
1.235941e+02	2.612377e+00	-1.779159e-03	1
1.236868e+02	2.612461e+00	-1.773133e-03	1
1.237738e+02	2.612511e+00	-1.768581e-03	1
1.238640e+02	2.612652e+00	-1.765421e-03	1
1.239534e+02	2.612740e+00	-1.758640e-03	1
1.240448e+02	2.612835e+00	-1.754229e-03	1
1.241341e+02	2.612877e+00	-1.751552e-03	1
1.242234e+02	2.613010e+00	-1.742413e-03	1
1.243139e+02	2.613125e+00	-1.741717e-03	1
1.244050e+02	2.613228e+00	-1.733580e-03	1
1.244941e+02	2.613274e+00	-1.732259e-03	1
1.245837e+02	2.613346e+00	-1.728026e-03	1
1.246733e+02	2.613400e+00	-1.723627e-03	1
1.247668e+02	2.613571e+00	-1.715301e-03	1
1.248545e+02	2.613605e+00	-1.713898e-03	1
1.249432e+02	2.613724e+00	-1.708792e-03	1
1.250333e+02	2.613747e+00	-1.705455e-03	1
1.251259e+02	2.613987e+00	-1.697848e-03	1
1.252144e+02	2.613960e+00	-1.694369e-03	1
1.253044e+02	2.614025e+00	-1.691327e-03	1
1.253934e+02	2.614155e+00	-1.687353e-03	1
1.254861e+02	2.614254e+00	-1.683567e-03	1
1.255742e+02	2.614311e+00	-1.678166e-03	1
1.256643e+02	2.614368e+00	-1.675300e-03	1
1.257537e+02	2.614483e+00	-1.668956e-03	1
1.258453e+02	2.614613e+00	-1.665029e-03	1
1.259346e+02	2.614750e+00	-1.656220e-03	1
1.260242e+02	2.614777e+00	-1.656868e-03	1
1.261139e+02	2.614853e+00	-1.650288e-03	1
1.262075e+02	2.614998e+00	-1.646562e-03	1
1.262943e+02	2.615051e+00	-1.643885e-03	1
1.263841e+02	2.615147e+00	-1.636962e-03	1
1.264734e+02	2.615280e+00	-1.631172e-03	1
1.265674e+02	2.615364e+00	-1.629132e-03	1
1.266541e+02	2.615459e+00	-1.621573e-03	1
1.267433e+02	2.615532e+00	-1.617846e-03	1
1.268338e+02	2.615662e+00	-1.611372e-03	1
1.269273e+02	2.615749e+00	-1.609497e-03	1
1.270145e+02	2.615772e+00	-1.605747e-03	1
1.271043e+02	2.615887e+00	-1.602480e-03	1
1.271942e+02	2.615948e+00	-1.596596e-03	1
1.272880e+02	2.616070e+00	-1.592256e-03	1
1.273742e+02	2.616123e+00	-1.591714e-03	1
1.274630e+02	2.616211e+00	-1.583034e-03	1
1.275546e+02	2.616306e+00	-1.582621e-03	1
1.276602e+02	2.616440e+00	-1.574095e-03	1
1.277349e+02	2.616444e+00	-1.570947e-03	1
1.278236e+02	2.616665e+00	-1.563411e-03	1
1.279143e+02	2.616707e+00	-1.561984e-03	1
1.280077e+02	2.616840e+00	-1.555404e-03	1
1.280944e+02	2.616806e+00	-1.554390e-03	1
1.281838e+02	2.616928e+00	-1.549095e-03	1
1.282737e+02	2.616993e+00	-1.547314e-03	1
1.283674e+02	2.617119e+00	-1.539059e-03	1
1.284543e+02	2.617157e+00	-1.539212e-03	1
1.285427e+02	2.617279e+00	-1.533351e-03	1
1.286343e+02	2.617401e+00	-1.526794e-03	1
1.287275e+02	2.617458e+00	-1.526323e-03	1
1.288141e+02	2.617638e+00	-1.517820e-03	1
1.289051e+02	2.617729e+00	-1.513197e-03	1
1.289945e+02	2.617737e+00	-1.513304e-03	1
1.290863e+02	2.617821e+00	-1.507289e-03	1
1.291741e+02	2.617996e+00	-1.502100e-03	1
1.292635e+02	2.618061e+00	-1.496617e-03	1
1.293536e+02	2.618107e+00	-1.492761e-03	1
1.294475e+02	2.618179e+00	-1.493103e-03	1
1.295332e+02	2.618275e+00	-1.486463e-03	1
1.296243e+02	2.618317e+00	-1.481817e-03	1
1.297137e+02	2.618458e+00	-1.478149e-03	1
1.298079e+02	2.618568e+00	-1.471321e-03	1
1.298949e+02	2.618652e+00	-1.467595e-03	1
1.299845e+02	2.618782e+00	-1.465024e-03	1
1.300737e+02	2.618790e+00	-1.460979e-03	1
1.301675e+02	2.618896e+00	-1.454481e-03	1
1.302545e+02	2.619011e+00	-1.452500e-03	1
1.303442e+02	2.619099e+00	-1.446722e-03	1
1.304340e+02	2.619198e+00	-1.444328e-03	1
1.305277e+02	2.619289e+00	-1.436981e-03	1
1.306144e+02	2.619411e+00	-1.435589e-03	1
1.307045e+02	2.619469e+00	-1.432948e-03	1
1.307933e+02	2.619595e+00	-1.426674e-03	1
1.308888e+02	2.619598e+00	-1.423054e-03	1
1.309745e+02	2.619701e+00	-1.421332e-03	1
1.310638e+02	2.619778e+00	-1.415388e-03	1
1.311538e+02	2.619892e+00	-1.412617e-03	1
1.312472e+02	2.620033e+00	-1.404952e-03	1
1.313347e+02	2.620102e+00	-1.402900e-03	1
1.314241e+02	2.620213e+00	-1.398725e-03	1
1.315139e+02	2.620293e+00	-1.393336e-03	1
1.316076e+02	2.620392e+00	-1.388607e-03	1
1.316951e+02	2.620529e+00	-1.386567e-03	1
1.317851e+02	2.620529e+00	-1.380447e-03	1
1.318747e+02	2.620682e+00	-1.375788e-03	1
1.319678e+02	2.620712e+00	-1.374515e-03	1
1.320545e+02	2.620792e+00	-1.371508e-03	1
1.321447e+02	2.620857e+00	-1.367628e-03	1
1.322343e+02	2.621063e+00	-1.360529e-03	1
1.323267e+02	2.621056e+00	-1.358547e-03	1
1.324144e+02	2.621124e+00	-1.356224e-03	1
1.325034e+02	2.621258e+00	-1.348830e-03	1
1.325934e+02	2.621269e+00	-1.345163e-03	1
1.326865e+02	2.621368e+00	-1.343547e-03	1
1.327746e+02	2.621559e+00	-1.337710e-03	1
1.328649e+02	2.621651e+00	-1.331908e-03	1
1.329539e+02	2.621754e+00	-1.328735e-03	1
1.330469e+02	2.621758e+00	-1.327757e-03	1
1.331348e+02	2.621906e+00	-1.320999e-03	1
1.332242e+02	2.621979e+00	-1.316683e-03	1
1.333138e+02	2.622078e+00	-1.314513e-03	1
1.334067e+02	2.622086e+00	-1.313252e-03	1
1.334947e+02	2.622211e+00	-1.305056e-03	1
1.335846e+02	2.622288e+00	-1.305787e-03	1
1.336737e+02	2.622463e+00	-1.295515e-03	1
1.337664e+02	2.622444e+00	-1.294831e-03	1
1.338548e+02	2.622627e+00	-1.288947e-03	1
1.339451e+02	2.622738e+00	-1.285090e-03	1
1.340344e+02	2.622829e+00	-1.280126e-03	1
1.341243e+02	2.622944e+00	-1.277307e-03	1
1.342146e+02	2.622932e+00	-1.275986e-03	1
1.343046e+02	2.623043e+00	-1.270916e-03	1
1.343942e+02	2.623135e+00	-1.264276e-03	1
1.344840e+02	2.623226e+00	-1.261646e-03	1
1.345749e+02	2.623341e+00	-1.255915e-03	1
1.346650e+02	2.623482e+00	-1.247955e-03	1
1.347539e+02	2.623642e+00	-1.244995e-03	1
1.348448e+02	2.623661e+00	-1.244075e-03	1
1.349346e+02	2.623680e+00	-1.238462e-03	1
1.350243e+02	2.623856e+00	-1.233816e-03	1
1.351144e+02	2.623875e+00	-1.235243e-03	1
1.352041e+02	2.623989e+00	-1.228356e-03	1
1.352948e+02	2.624111e+00	-1.225973e-03	1
1.353841e+02	2.624229e+00	-1.217553e-03	1
1.354739e+02	2.624302e+00	-1.218025e-03	1
1.355626e+02	2.624344e+00	-1.213084e-03	1
1.356546e+02	2.624466e+00	-1.209015e-03	1
1.357445e+02	2.624519e+00	-1.204747e-03	1
1.358352e+02	2.624599e+00	-1.204039e-03	1
1.359250e+02	2.624664e+00	-1.199357e-03	1
1.360148e+02	2.624821e+00	-1.194145e-03	1
1.361045e+02	2.624969e+00	-1.190572e-03	1
1.361935e+02	2.625038e+00	-1.186939e-03	1
